SMILES,Min_PE
BrC1=CC(Br)=CC(Br)=C1,-1444.33433
BrC1=CC(Br)=C(C2=CC=CC=C2)C(Br)=C1,-2235.10506
BrC(Br)Br,-803.39604
OC(O)C(Cl)(Cl)Cl,-1677.86902
COC1=CC=C(Cl)C(Cl)=C1Cl,-2022.91141
COC1=C(Cl)C=C(Cl)C=C1Cl,-2022.93958
ClC1=CC=CC(Cl)=C1Cl,-1578.03629
ClC1=CC=C(Cl)C(Cl)=C1,-1578.08959
ClC1=CC(Cl)=CC(Cl)=C1,-1578.14084
ClC1=CC=C(C2=CC=C(Cl)C(Cl)=C2)C=C1,-2368.96704
ClC1=CC=C(Cl)C(C2=CC=CC(Cl)=C2)=C1,-2369.06086
ClC1=CC=C(C2=CC=CC(Cl)=C2Cl)C=C1,-2369.01011
ClC1=CC(Cl)=C(Cl)C=C1C1=CC=CC=C1,-2368.93685
ClC1=C(Cl)C(C2=CC=CC=C2)=C(Cl)C=C1,-2368.98412
ClC1=CC(Cl)=C(C2=CC=CC=C2)C(Cl)=C1,-2369.03312
ClC1=CC=C(C2=CC=CC=C2Cl)C=C1Cl,-2369.0002
ClC1=CC=C(C2=CC=C(Cl)C=C2Cl)C=C1,-2369.07305
ClC1=CC(Cl)=C2OC3=CC=CC=C3OC2=C1Cl,-2931.57848
ClC1=CC(Cl)=C(Cl)C=C1OC1=CC=CC=C1,-2663.77547
ClC1=CC(OC2=CC=CC=C2)=CC(Cl)=C1Cl,-2663.71938
CC(Cl)(Cl)Cl,-1087.24536
ClCC(Cl)Cl,-1087.12705
CC(Cl)(Cl)Cl,-1087.15603
ClC=C(Cl)Cl,-1059.16301
ClC=C(Cl)Cl,-1059.16306
FC(Cl)(Cl)CCl,-1539.43044
ClC(Cl)Cl,-936.78389
ClCC(Cl)CCl,-1237.28893
COC1=CC(Cl)=C(Cl)C(Cl)=C1OC,-2467.66715
CC(O)C(F)(F)F,-2129.42201
CC(C)(C)C(C)(C)O,-1372.21386
CCC(C)(O)C(C)(C)C,-1522.10603
CC1=CC=CC(C)=C1C,-1267.92746
CC1=CC=C(C)C(C)=C1,-1267.96844
CC1=CC(C)=CC(C)=C1,-1268.04427
CC(C)CC(C)(C)C,-1226.75697
C1=CC=C2C(=C1)C1=CC=CC=C1C1=CC=CC=C21,-2372.42403
NC(N)=O,-845.31623
CCCCC=O,-1044.67384
COC1=CC=CC=C1OC,-1707.26423
CCCSC(=O)N(CCC)CCC,-2171.38737
CC(=O)CC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O,-3730.64693
ClC(Cl)=C=C(Cl)C(Cl)Cl,-1837.97755
ClC1=C(Cl)C(Cl)=C(Cl)C(OC2=C(Cl)C(Cl)=C(Cl)C(Cl)=C2Cl)=C1,-4184.12552
ClC1=CC=C(Cl)C(C2=CC(Cl)=C(Cl)C=C2Cl)=C1,-2876.03191
CC1=C(Cl)C=C(Cl)C(CC2=CC(Cl)=CC=C2Cl)=C1,-2922.91258
ClC1=CC=C(Cl)C(C2=CC=CC=C2Cl)=C1,-2369.12392
ClC1=CC=C(Cl)C(C2=CC=C(Cl)C(Cl)=C2)=C1,-2622.51103
ClC1=CC=C(OC2=CC=C(Cl)C=C2Cl)C=C1,-2663.77284
ClC1=CC=C(C2=CC(Cl)=CC=C2Cl)C=C1,-2369.07227
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,-3033.78744
CNC(=O)ON=CC(C)(C)SC,-2187.86932
ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl,-3181.70409
COC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],-4033.96722
CNC(=O)OC1=CC=CC2=CC=CC=C21,-2399.06287
CNC(=O)OC1=CC=CC2=C1OC(C)(C)C2,-2748.86901
CCOP(=S)(OCC)SCSC1=CC=C(Cl)C=C1,-3133.11769
CC1=C(C(=O)NC2=CC=CC=C2)SCCO1,-2603.2094
ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,-3444.57225
ClC1=C(Cl)C2(Cl)C3CC=CC3C1(Cl)C2(Cl)Cl,-2909.92981
COC1=CC(Cl)=C(OC)C=C1Cl,-2214.34594
C([N+](=O)[O-])(Cl)(Cl)Cl,-1696.90934
N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,-2421.1257
CN(C)C(=O)NC1=CC=C(OC2=CC=C(Cl)C=C2)C=C1,-3274.43273
CC(C)OC(=O)NC1=CC(Cl)=CC=C1,-2434.79238
CC=CC=O,-866.98172
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)Cl)C=C1,-2922.25319
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)=C(Cl)Cl)C=C1,-2894.6374
ClC1=CC=C(C(C2=CC=C(Cl)C=C2)C(Cl)(Cl)Cl)C=C1,-3175.65369
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(C(=O)CO)CCC12,-3871.46393
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5036.36405
CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,-4115.10987
CC(C)N(C(=O)SCC(Cl)=CCl)C(C)C,-2650.58444
ClCC(Br)CBr,-1148.16224
CCCCC1=C(CCCC)C(C(O)=O)=C(C(O)=O)C=C1,-3445.11505
COC1=C(Cl)C=CC(Cl)=C1C(=O)O,-2483.26363
COC(=O)C(C)OC1=CC=C(OC2=C(Cl)C=C(Cl)C=C2)C=C1,-3868.46407
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3476.31382
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-9741.58851
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O,-10036.39909
CNC(=O)CSP(=S)(OC)OC,-2379.92277
COCCOCCOC,-1811.11533
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-3849.84084
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-3849.89336
ClC1=C(Cl)C2(Cl)C3C4CC(C5OC45)C3C1(Cl)C2(Cl)Cl,-3475.83274
CCCN(CCC)C(=O)SCC,-2021.24079
CC,-326.96602
CC12CCC(CC1)C(C)(C)O2,-1767.70876
CC1=C(C(=O)NC2=CC=CC=C2)C=CO1,-2398.60139
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],-4931.07239
FC(F)(F)C(Cl)Br,-2146.15989
ClC1=C(Cl)C2(Cl)C3C(Cl)C=CC3C1(Cl)C2(Cl)Cl,-3163.40231
COP(=S)(OC1=CC(Cl)=C(Br)C=C1Cl)C1=CC=CC=C1,-3432.66494
ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,-2420.72517
C1=CC(=CC=C1[N+](=O)[O-])OC2=C(C=C(C=C2)Cl)Cl,-3170.64202
CCOP(=S)(OCC)OC1=CC=C(C=C1)[N+](=O)[O-],-3432.36313
CCCCN(CC)C(=O)SCCC,-2171.41265
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,-4268.0497
CCC1=CC=C(C(C2=CC=C(CC)C=C2)C(Cl)Cl)C=C1,-3015.35869
COC(=O)NC1=CC(OC(=O)NC2=CC=CC(C)=C2)=CC=C1,-3735.32242
CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,-3303.7804
CCC(=O)NC1=CC(Cl)=C(Cl)C=C1,-2242.88691
C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)[N+](=O)[O-],-2844.89635
ClC1=C(Cl)C=C2OC3=CC(Cl)=C(Cl)C=C3OC2=C1,-3185.165
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-2903.98964
c1ccc2c(cccc2O)c1,-1631.27012
Brc1cc(C(O)=O)c(N)cc1,-1940.49202
c1cc(ccc1O)I,-1322.75664
Oc1c(Br)cc(C(O)=O)c(O)c1,-2331.23926
O=C(Nc1ccc(cc1)O)C,-1881.35005
S(=O)(=O)(N)c1sc(NC(=O)C)nn1,-2556.12961
CC(C)NCC(O)COc1ccccc1CC=C,-2929.26916
C1C2CC3CC(CC1C3)(N)C2,-1645.12245
CN(C)CC\C=C1\c2ccccc2CCc2ccccc12,-2952.75271
c1(c(CN(CC)CC)cc(cc1)Nc1ccnc2c1ccc(c2)Cl)O,-3874.00275
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)C(CO)C1=CC=CC=C1,-3471.04826
S(c1n(cnc1N(=O)=O)C)c1ncnc2nc[nH]c12,-3266.11681
n1(Cc2ccccc2)cncc1,-1734.75594
Brc1cc2c(CN(C)C)c[nH]c2cc1,-2120.86842
CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C,-3257.8135
CC(C(O)=O)c1ccc2c(c1)[nH]c1ccc(Cl)cc21,-3048.69938
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,-4851.11345
C1(=C(COC(C)=O)CS[C@@H]2[C@H](NC(=O)Cc3cccs3)C(N12)=O)C(O)=O,-4678.87188
C([C@H](c1ccccn1)c1ccc(cc1)Cl)CN(C)C,-2860.68119
c1c(Cl)ccc2Sc3ccccc3N(CCCN(C)C)c12,-3160.50213
Clc1ccc(S(=O)(NC(=O)NCCC)=O)cc1,-3106.45541
CN(C)CC\C=C1\c2ccccc2Sc2ccc(cc12)Cl,-3083.43332
CN(C)CC\C=C1\c2ccccc2Sc2ccc(cc12)Cl,-3083.47426
c1cc2c(cc1Cl)[nH]c(=O)o2,-1957.24477
Cc1c(nc[nH]1)CSCCN\C(=N\C)NC#N,-2737.17893
O=C(c1cn(C2CC2)c2c(cc(F)c(N3CCNCC3)c2)c1=O)O,-4240.2965
C[N@]1C[C@@H]2C[C@H]1CN2c1c(cc2c(n(cc(C(=O)O)c2=O)C2CC2)c1)F,-4512.42229
C[C@H](CC1=CC=CC=C1)N(C)CC#C,-2010.86387
N1(c2c(CCc3ccccc13)cccc2)CCCNC,-2879.86917
Clc1cc2S(=O)(=O)N=C(Nc2cc1)C,-2483.81296
c1(c(Nc2c(cccc2Cl)Cl)cccc1)CC(=O)O,-3179.14447
CN1CCN(CC1)c1c(cc2c(n(cc(C(=O)O)c2=O)c2ccc(cc2)F)c1)F,-5210.97207
O=C1[C@H](OC(C)=O)[C@H](c2ccc(OC)cc2)Sc2ccccc2N1CCN(C)C,-4783.54852
CN(C)CCOC(c1ccccc1)c1ccccc1,-2852.07844
O=C1NC(=O)NC1(c1ccccc1)c1ccccc1,-2967.38552
CCN1CCN(CC1)c1c(cc2c(n(cc(C(=O)O)c2=O)C2CC2)c1)F,-4539.87026
N\C(CCSCc1csc(\N=C(\N)N)n1)=N\S(=O)(N)=O,-3610.17236
CC(C(O)=O)c1cccc(Oc2ccccc2)c1,-2917.19805
C(c1c(Nc2cc(ccc2)C(F)(F)F)cccc1)(=O)O,-4029.31889
CC1CCc2cc(F)cc3c2n1cc(C(O)=O)c3=O,-3419.93678
CC(C(O)=O)c1ccc(c(F)c1)-c1ccccc1,-3074.54189
O=C(NC1CCCCC1)NS(=O)(c1ccc(CCNC(c2cnc(cn2)C)=O)cc1)=O,-5234.26279
[nH]1cnc2nc(N)[nH]c(=O)c12,-1907.62187
CN1C(=O)NC(=O)C(C)(C1=O)C1=CCCCC1,-2949.72949
S1(=O)(=O)NCNc2c1cc(S(=O)(N)=O)c(c2)C(F)(F)F,-4581.66229
C(c1ccc(cc1)O)(=O)O,-1827.02375
CC(C)Cc1ccc(cc1)C(C)C(O)=O,-2431.58818
CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c12,-4720.1001
N(C)CCCC12c3c(C(c4ccccc14)CC2)cccc3,-2953.08324
C(c1c(Nc2c(c(ccc2)C)C)cccc1)(=O)O,-2822.35074
CCN(CC)CCNC(=O)c1cc(c(cc1OC)N)Cl,-3433.23015
OCCn1c(ncc1N(=O)=O)C,-2299.67269
Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,-4134.77848
CCn1cc(c(=O)c2ccc(nc12)C)C(=O)O,-2894.74255
O[C@]1([C@H](N(CC=C)CC2)C3)[C@@]42C5=C3C=CC(O)=C5O[C@H]4C(CC1)=O,-3983.73606
O=C(O)[C@@H](C)c1ccc2cc(ccc2c1)OC,-2794.69207
C(c1cccnc1Nc1cc(ccc1)C(F)(F)F)(=O)O,-4079.033
O=C1NC(CN1\N=C\c1ccc(N(=O)=O)o1)=O,-3280.06643
CCn1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O,-4118.28168
N(CC\C=C1\c2c(CCc3c1cccc3)cccc2)C,-2802.91026
CC1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,-4685.92825
OC1=C(C(O)=C(C([C@@](C(C(C(N)=O)=C(O)[C@H]2N(C)C)=O)(O)[C@@]2([H])[C@H]3O)=O)[C@@]3([H])[C@@]4(O)C)C4=CC=C1,-6057.44253
c1(nccc2cc(c(OC)cc12)OC)Cc1cc(c(cc1)OC)OC,-4105.65092
c12c(ccc3cccnc13)cccn2,-1953.34095
c1ccc(cc1)\N=N\c1c(nc(cc1)N)N,-2429.40492
C1(NC(C(c2ccccc2)(C(=O)N1)CC)=O)=O,-2895.44999
N1(N(c2ccccc2)C(C(CCCC)C1=O)=O)c1ccccc1,-3566.0176
C(c1c(C(=O)O)cccc1)(=O)O,-2245.2368
C(c1c(C(=O)O)cccc1)(=O)O,-2245.22085
CC(C)NCC(O)COc1cccc2[nH]ccc12,-2952.38444
S1(=O)(=O)N(C)C(=C(c2ccccc12)O)C(Nc1ccccn1)=O,-3933.64505
Nc1ccc(C(OCCN(CC)CC)=O)cc1,-2830.13593
CC(C)NCC(O)COc1cccc2ccccc12,-3025.43612
[H]C1(CN2CCC1C[C@@]2([H])[C@H](O)C1=CC=NC2=C1C=C(OC)C=C2)C=C,-3742.37897
S(Cc1oc(CN(C)C)cc1)CCN\C(NC)=C\N(=O)=O,-3697.6172
C1CN(CCN1)c1c(cc2c(n(cc(C(=O)O)c2=O)c2ccc(cc2)F)c1)F,-5061.189
C[C@H]1CN(C[C@@H](C)N1)C1=C(F)C2=C(C(=O)C(=CN2C2CC2)C(O)=O)C(N)=C1F,-5192.17401
C(=O)(NS(=O)(c1ccc(cc1)N)=O)C,-2553.54894
S(=O)(=O)(Nc1nc(C)cc(n1)C)c1ccc(N)cc1,-3175.71169
C(=O)(O)c1cc(ccc1O)\N=N\c1ccc(cc1)S(=O)(Nc1ccccn1)=O,-4796.40095
Nc1ccc(cc1)S(=O)(Nc1nccs1)=O,-2729.4309
CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C\c1ccc(cc1)S(C)=O,-4213.57954
CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C\c1ccc(cc1)S(C)=O,-4213.58482
C(c1ccc(cc1)NCCCC)(=O)OCCN(C)C,-3129.88889
OC1=C(C(C2=C(O)[C@@](C(C(C(N)=O)=C(O)[C@H]3N(C)C)=O)(O)[C@@]3([H])C[C@]2([H])[C@@]4(O)C)=O)C4=CC=C1,-5761.73036
c1(cc(ccc1C(C)C)C)O,-1713.18572
Cc1ccc(cc1)C(=O)c1ccc(CC(=O)O)n1C,-3116.93832
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,-3984.96368
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,-3985.07935
c1(nc(c(cn1)Cc1cc(c(c(OC)c1)OC)OC)N)N,-3592.58554
CC(CN(C)C)CN1c2ccccc2CCc2ccccc12,-3179.61182
NCCc1c[nH]c2ccccc12,-1762.43613
COc1ccc(CCN(C)CCCC(C#N)(C(C)C)c2ccc(OC)c(OC)c2)cc1OC,-5381.19276
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,-3730.27311
