SMILES,Min_PE
COC1=C(C(=O)O)C=C(C(=O)O)C=C1,-2690.37841
COC1=C(C(=O)O)C=CC(C(=O)O)=C1,-2690.23546
O=C(O)C(=O)C(C1=CC=CC=C1)C1=CC=CC=C1,-2889.72628
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2854.64353
O=C(O)CCC(=O)C1=C2C=CC=CC2=CC=C1,-2767.74034
C1=CC=C(C(=C1)[N+](=O)[O-])OCC(=O)O,-2736.46129
NC1=CC=C(S(=O)(=O)C2=CC=C(Cl)C=C2)C=C1,-2829.16451
O=C(O)C1=C(C(=O)C2=CC=C(O)C=C2)C=CC=C1,-3035.60846
CC(=O)NC(=O)COC(=O)C1=CC=CC=C1,-2867.36985
NC(=O)NS(=O)(=O)C1=CC=C(N)C=C1,-2603.51237
CCOC(=O)C(C)(C)NC(=O)C1=CC=CC=C1,-2899.05568
CCOC(=O)OC1=CC=C(NC(C)=O)C=C1,-2894.33932
CC1(C(=O)O)NCCC2=C1C=C(O)C(O)=C2,-2894.64967
CCC(C)(C(=O)O)N1C(=O)C2=C(C=CC=C2)C1=O,-3140.2224
CCOC1=CC2=C(C=C1)N=C(S(N)(=O)=O)S2,-2851.84432
O=C(C1=C(I)C=CC=C1)N(O)C1=CC=CC=C1,-2730.07162
NS(=O)(=O)C1=CC=C(S(N)(=O)=O)C=C1,-2752.03265
COC1=CC=C(C(O)C(O)C2=CC=CC=C2)C=C1,-2943.79949
CC(=O)NC(COC(=O)C1=CC=CC=C1)C(=O)O,-3313.04892
NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)O,-3094.62086
COC1=CC=C(CC2NC(=O)N(C)C2=O)C=C1,-2921.64438
O=C(O)C(OC1=C(Cl)C=CC=C1)OC1=C(Cl)C=CC=C1,-3568.87908
COC1=C(C=CC(=C1)OC2=C(C=C(C=C2)Cl)Cl)[N+](=O)[O-],-3615.70348
CCOC(=O)N1CCN(C(=O)OCC)CC1,-3025.98484
CCNC(=S)N1CCN(C(=O)OCC)CC1,-2811.33243
O=C(NC(=O)C1=C(F)C=CC=C1F)NC1=CC=C(Cl)C=C1,-4002.46006
CNC(=S)NC1C(=O)NC(=O)NC1=O,-2653.33602
CC(C)CC(NC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)O,-4258.20635
CC(=O)NS(=O)(=O)C1=CC=C(NC(=O)C2=C(C(=O)O)C=CC=C2)C=C1,-4476.03718
CCC1(C2=C(C=C(C=C2)[N+](=O)[O-])C(=O)O1)CC,-3014.17837
COC(=O)C1=CC=C(OC)C=C1,-2126.03078
CCCCC(CCCC)(CCCC)C(=O)NO,-2888.35674
COC(=O)C1=CC=C(N(C)C)C=C1,-2180.45822
COC1=CC=CC(C(=O)O)=C1OC,-2421.07423
NS(=O)(=O)C1=CC=C(NO)C=C1,-2278.52643
O=S(=O)(O)C1=CC2=C(C=C1)OC1=C2C=CC=C1,-2939.29812
O=C(C1=CC=CC=C1)N(O)C1=CC=CC=C1,-2520.29732
CC(=O)NC(CC1=CC=CC=C1)C(=O)O,-2599.68023
CC(C)C1=CC=C(NC(=O)N(C)C)C=C1,-2385.35341
O=C(O)C1=CC(C(=O)O)=C(C(=O)O)C=C1,-2959.11131
CN(C)C(=O)NC1=CC(Cl)=C(Cl)C=C1,-2442.32257
NC(CC1=CC(O)=C(O)C=C1)C(=O)O,-2621.85565
CCOC(=O)C(CC1=CC=CC=C1)NC(C)=O,-2899.27012
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C,-2685.0507
CC(C(=O)O)C1=CC=CC(C(=O)C2=CC=CC=C2)=C1,-3040.24312
CC1=CC2=CC3=C(OC(=O)C=C3C)C(C)=C2O1,-2767.1434
CCN(CC)C(=O)C(C)OC1=C2C=CC=CC2=CC=C1,-3148.43486
NC1=CC=C(S(=O)(=O)NC2=CC=CC=N2)C=C1,-2825.45536
CCOC(=O)C(CC1=CC=C(O)C=C1)NC(=O)C1=CC=CC=C1,-3835.27963
CC1=CC=C(S(=O)(=O)NC(CCC(=O)O)C(=O)O)C=C1,-3812.60067
C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],-3893.34243
CCN(CC)C(=O)CN1C=C(Br)C(=O)C(Br)=C1,-2947.77921
CCN(CC)C(=O)CN1C=C(I)C(=O)C(I)=C1,-2949.543
O=S(=O)(O)C1=C2C=CC=NC2=C(O)C(I)=C1,-2953.73896
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,-2976.68177
CCCCC(CC)CC(CC)(CC)C(=O)NO,-2888.4081
CCCCCCCCC(CC)(CC)C(=O)NO,-2888.39736
CC(C)CC(CC(C)C)(CC(C)C)C(=O)NO,-2888.47883
CCCCCCC(CCC)(CCC)C(=O)NO,-2888.40051
CCCCCCCCCCC(C)(C)C(=O)NO,-2888.60266
O=C(OCCO)C1=C(O)C=CC=C1,-2421.54023
COC1=C(O)C=CC(C(=O)CO)=C1,-2420.99123
CCCCC1(CCO)C(=O)NC(=S)NC1=O,-2880.59479
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1,-2996.62446
O=C(O)CC1(O)CC(=O)N(C2=CC=CC=C2)C1=O,-3286.06454
CCC(CC)(CC1=CC=C(C)C=C1)C(=O)NO,-2779.61486
CN(C)C(=O)C1=CC=CC(C(=O)N(C)C)=C1,-2653.15619
O=C(NC(CO)C(=O)O)C1=CC=CC=C1,-2744.68604
O=C(O)C1=C(C(=O)C2=CC=C(Br)C=C2)C=CC=C1,-2949.04793
O=C1NC=C(NS(=O)(=O)O)C(=O)N1,-2771.79849
CCCC(CCC)(C(=O)NO)C1=CC=CC=C1,-2779.3175
CC1=CC(C)=C(CC(C)(C)C(=O)NO)C(C)=C1,-2780.02581
CN(CC(=O)O)C(=S)SCC1=CC=CC=C1,-2656.76967
CCC1(CC)C(=O)N(C)N(C2=CC=CC=C2)C1=O,-2925.3728
COC1=CC(=C(C=C1)OC)[N+](=O)[O-],-2467.6564
CCCOC(=O)C1=C(C(=O)OCCC)C=CC=C1,-3144.30794
CCCCCCCOC(=O)C1=C(C(=O)OCCCCCCC)C=CC=C1,-4343.8075
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,-4584.29935
CCCCCCCCNCC(O)CO,-2466.38463
CCCCCCCCCNCC(O)CO,-2616.39727
CCCCCCCCCCNCC(O)CO,-2766.28213
CNCC(O)C1=CC(O)=C(O)C=C1,-2353.05721
CC(C)(NC(=O)C1=CC=CC=C1)C(N)=O,-2504.00103
CN(C)C(=O)C1=C(C(=O)N(C)C)C=CC=C1,-2653.23517
O=C(O)CCC(=O)C1=CC=C(C2=CC=CC=C2)C=C1,-3040.44468
CCOC(=O)C1=C(C(=O)C2=CC=CC=C2)C=CC=C1,-3039.68516
CC(C)CCC1(CCO)C(=O)NC(=S)NC1=O,-3030.64976
CCCCCC1(CCO)C(=O)NC(=S)NC1=O,-3030.32006
O=C(O)CN1C(=O)NC(=O)C1CC1=CC=CC=C1,-3190.47121
CN(C)C(=O)C1=CC=C(C(=O)N(C)C)C=C1,-2653.11152
CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2,-3781.04091
NC1=CC=C(S(=O)(=O)NC2=NN=CS2)C=C1,-2778.601
COC1=C(Cl)C(Cl)=C(Cl)C=C1O,-2318.1141
NC(=O)NC1(O)NC(=O)NC1(O)C(=O)O,-3240.70467
CCCC(C)CC1(CCO)C(=O)NC(=S)NC1=O,-3180.35203
CCC(CC)CC1(CCO)C(=O)NC(=S)NC1=O,-3180.56832
CC1=CC=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-3025.52971
NC1=CC=C(S(=O)(=O)NC2=CN=C(I)C=C2)C=C1,-3035.23981
CC1=C(NC(N)=O)C(=O)N(C2=CC=CC=C2)N1C,-2997.78066
CC12CCC3C4=C(C=C(O)C=C4)CCC3C1CC(O)C2O,-3422.0943
CC12C=CC(=O)C=C1CCC1C2CCC2(C)C(=O)CCC12,-3248.77965
COC1=CC(Cl)=C(Cl)C(Cl)=C1O,-2318.18878
CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,-2949.62457
CC(=O)C(OC1=C(Cl)C=CC=C1)C(=O)O,-2797.75972
CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-2928.89602
O=C1C=CC2=C(C=CC=C2)C1=NO,-2097.32599
COC1=CC(Cl)=C(Cl)C(Cl)=C1OC,-2467.66722
CC(=O)NC1=CC2=C(C=C1)N=C(S(N)(=O)=O)S2,-3025.18846
CN1C2=C(C=CC=C2)C(O)(C2=CC=CC=C2)C2=C1C=CC=C2,-3166.86382
O=C(O)C1=C(C(=O)OCCO)C=CC=C1,-2840.02637
O=C(O)CSC(CC(=O)O)C1=CC=CC=C1,-2872.11468
COC1=CC(C(=O)C=CC2=CC=CC=C2)=C(O)C=C1,-3038.71974
CCC1(C2=CCCCCC2)C(=O)NC(=O)NC1=O,-3099.61379
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1,-3175.71366
CC1=NC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1,-3175.69253
CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=C1,-3175.61558
COC(=O)C1=CC(Br)=C(O)C=C1,-2185.34245
CCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-3078.7948
CC(CCC(=O)O)NC(=O)C1=CC=CC=C1,-2749.55238
O=C(O)C1=C(C(=O)OCCOC(=O)C2=C(C(=O)O)C=CC=C2)C=CC=C1,-4762.62131
CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C,-3146.69669
CC(=O)NC1=C(F)C=C(C)C=C1,-2188.22031
CC(=O)NC1=C(C)C=C(F)C=C1,-2188.23257
COc1cc(c2COC(=O)c2c1OC)[N+]([O-])=O,-3303.70656
COC(=O)C1=CC(Cl)=C(O)C=C1,-2229.91596
CC(=O)CC(C)=NC1=CC=C(O)C=C1,-2303.44104
O=C(NCCO)C1=C(O)C=CC(O)=C1,-2621.80366
CCC1(CC)C(=O)N(C2=CC=CC=C2)N=C1OC(C)=O,-3343.05891
O=C(O)CCC(=O)C1=CC=C2C=CC=CC2=C1,-2767.78816
COC(=O)C1=CC(O)=C(OC)C(O)=C1,-2716.56316
NC1=CC=C2C(O)=CC=CC2=C1S(=O)(=O)O,-2894.32677
O=C(O)CC1=C(O)C=CC(O)=C1,-2272.33438
CC(=O)NC1=CC=C(S(=O)(=O)NC2=CC=CC=N2)C=C1,-3393.82987
CN(C)C1=CC=CC(S(=O)(=O)O)=C1,-2379.90667
COC1=C(C(=O)O)C=CC=C1C(=O)O,-2690.08652
NC1=CC2=C(S(=O)(=O)O)C=CC=C2C=C1,-2598.77323
NC1=CC2=C(C=C1)C(S(=O)(=O)O)=CC=C2,-2598.73098
CC(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-2895.07593
NS(=O)(=O)C1=CC=CC(S(N)(=O)=O)=C1,-2752.08674
CC1=CC=C(S(=O)(=O)OC2=C(C)C=CC=C2)C=C1,-2971.07959
NCC(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-3094.64643
COC1=CC2=C(N=CC=C2)C(NC(=O)C2=CN=CC=C2)=C1,-3289.20622
CC(=O)CC(C)=NC1=C(O)C=CC=C1,-2303.45539
CCOC1=C(C=C(C=C1)[N+](=O)[O-])N,-2372.92606
CCCCCOC(=O)C1=CC=C(O)C=C1,-2576.44937
CCCCCCOC(=O)C1=CC=C(O)C=C1,-2726.41996
NC(=O)C1=CC=CC(S(N)(=O)=O)=C1,-2403.19097
NC1=C(C=NC2=C(O)C=CC=C2)C=CC=C1,-2425.82635
CCCCCCCOC(=O)C1=CC=C(O)C=C1,-2876.40388
COS(=O)(=O)C1=CC=C(C(=O)O)C=C1,-2743.89782
NC1=C(C(=O)OCC=CC2=CC=CC=C2)C=CC=C1,-2944.13294
NC(C(=O)NCC(=O)O)C1=CC=CC=C1,-2649.12247
CCOP(=S)(OCC)OC1=CC(C)=NC(C(C)C)=N1,-3371.61755
CC(=O)CC(C)=NC1=CC=C(N=C(C)CC(C)=O)C=C1,-3198.44776
O=C1NC=NC2=C1N=C(C1=CC=CC=C1)C(C1=CC=CC=C1)=N2,-3411.576
CCCCOC1=CC(C(=O)NCCN(CC)CC)=C2C=CC=CC2=N1,-3997.69651
O=C(O)CN(C(=S)SCC1=CC=CC=C1)C1=CC=CC=C1,-3297.42967
CC(C)C1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-3228.83131
CCCC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-3228.73341
COC(=O)C(CC1=CC=CC=C1)NC(=O)C(CC(=O)O)NC(=O)C(F)(F)F,-5737.85838
NC1=CC(=O)C(=O)C2=C1C=CC=C2,-2098.64677
CCCCCCCCOC(=O)C1=CC=C(O)C=C1,-3026.32311
O=C(O)CCP(=O)(O)C1=CC=CC=C1,-2612.92858
CC(=O)NC1=CC2=C(C=C1)C1=C(C=CC=C1)C2,-2499.71498
CC(=O)NC1=C(C=CC(=C1)Cl)[N+](=O)[O-],-2599.9593
N#CCCNC(CC1=CC=CC=C1)C(=O)O,-2625.72064
CCCN(CCC)S(=O)(=O)C1=CC=C(C(=O)O)C=C1,-3398.12978
COC(=O)C1=CC(I)=C(O)C=C1,-2186.21743
CCOC(=O)C1=CC(Cl)=C(O)C=C1,-2380.05797
CCOC(=O)C1=CC(I)=C(O)C=C1,-2336.31615
CCCOC(=O)C1=CC(I)=C(O)C=C1,-2486.26228
CCNC(=O)NC1=C(C)N(C)N(C2=CC=CC=C2)C1=O,-3297.30164
NC(=O)C1=CC=C(S(N)(=O)=O)C=C1,-2403.17764
CCCCOC(=O)C1=CC(I)=C(O)C=C1,-2636.19279
CC(C)CC1=NN=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-3378.79412
CC1=CC=C(C(=O)N(O)C2=CC=C(Cl)C=C2)C=C1,-2924.02845
O=C(C1=C(Cl)C=C(Cl)C=C1)N(O)C1=CC=CC=C1,-3027.4174
CCCCOCN(C(=O)CCl)C1=C(CC)C=CC=C1CC,-3484.03225
O=C(O)C1=CC=C(P(=O)(C2=CC=CC=C2)C2=CC=C(C(=O)O)C=C2)C=C1,-4311.9354
NS(=O)(=O)C1=C(C2=NC3=C(C=CC=C3)C(=O)N2)C=CC=C1,-3489.22026
CC(C)=NNC(=O)NC1C2=C(C=CC=C2)OC2=C1C=CC=C2,-3466.3118
NC1C(O)C(O)C(O)C(O)C1O,-2575.83648
O=C(O)C=CC(=O)NC1=CC=CC=C1,-2421.77786
O=C(O)C1=CC=C(P(=O)(O)C2=CC=CC=C2)C=C1,-3103.4712
CC(=O)NC1=CC=C(S(=O)(=O)NC2=NC(C)=CS2)C=C1,-3447.89951
CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl,-3033.65267
NC1=CC=C(S(=O)(=O)NC2=NC3=C(C=N2)CCCC3)C=C1,-3448.31603
CN1C(=O)C(CC2=CC=C(O)C=C2)N(CC(=O)O)C1=O,-3635.61717
CC(C)CC(N)C(=O)NC(CC1=CC=C(O)C=C1)C(=O)O,-3694.45036
CN(C)CCNC(=O)NC1CCCCC1,-2516.62594
CCN(CC)CC(C)OC(=O)C1=CC=C(N)C=C1,-2980.18703
CCN(CC)C(C)COC(=O)C1=CC=C(N)C=C1,-2980.12661
CC(C)CC(NC(=O)C(N)CC1=CC=C(O)C=C1)C(=O)O,-3694.3737
CC12CCC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,-4914.12691
CCCCNC(=O)NC1=C(C)N(C)N(C2=CC=CC=C2)C1=O,-3597.50006
NC(=O)SCC(=O)NC1=CC=CC=C1,-2380.94767
C1=COC(=C1)C(=O)C2=NO[N+](=C2C(=O)C3=CC=CO3)[O-],-3691.80973
O=C(O)CC(O)(CC(=O)O)C(=O)NC1=CC=CC=C1,-3608.62491
CC1C(=O)CCC2C(O)CCC(O)C12,-2481.32363
CC(C)C1CCC(=NO)C(=NO)C1,-2282.44464
CCC(C)(C)C1CCC(=NO)C(=NO)C1,-2582.46749
CC(C)(C)CC(C)(C)C1CC/C(=N/O)/C(=N\O)/C1,-3032.17171
CNC(CC1=CC(O)=C(O)C=C1)C(=O)O,-2771.4651
O=C(C1=CC=CC2=C1C=CC=C2)N(O)C1=CC=CC=C1,-3038.50195
CC(=O)NC(CSC1=CC(Cl)=C(Cl)C=C1)C(=O)O,-3283.2946
C1=CC(=CC=C1NC(=O)NCCC(=O)O)[N+](=O)[O-],-3410.07684
CC(=O)NC(CSC1=C(Cl)C=CC=C1Cl)C(=O)O,-3283.40026
N#CCCN(CCC#N)C(CC1=CC=C(O)C=C1)C(=O)O,-3515.82831
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC(=O)O)CCC12,-4735.61692
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5036.16435
O=C(O)CN1C(=O)N(C2=CC=CC=C2)C(=O)C1CC1=CC=CC=C1,-3980.85775
CC1(C)C(=O)C(=O)C2CCC1C2,-2008.139
CCOC(=O)C(O)C1=CC=CC=C1,-2276.35939
CC12CCC(CC1=O)C2(C)C(=O)O,-2304.07991
CC12CCC(C(=NO)C1=NO)C2(C)C,-2404.93483
CC(C(=O)O)S(=O)(=O)C1=CC=CC=C1,-2598.5198
CC(O)C(NC(=O)C1=CC=CC=C1)C(=O)O,-2894.86597
O=C(O)CSC(C(=O)O)C1=CC=CC=C1,-2722.04953
CC(CC(=O)NC1=CC=CC=C1)C(=O)O,-2599.72642
CCN(CC)C(=O)C(C)OC(=O)C1=CC=CC=C1,-3048.75998
CC(C(=O)N(C)C)S(=O)(=O)C1=CC=CC=C1,-2802.43451
COC(C)C(NC(=O)C1=CC=CC=C1)C(=O)O,-3044.29538
O=C(O)CNC(CC1=CC=CC=C1)C(=O)O,-2894.72803
CC(OC1=C(Cl)C=C(Cl)C(Cl)=C1)C(=O)O,-2886.78578
CC(C(=O)O)NC(=O)C1=CC(=CC=C1)[N+](=O)[O-],-3209.90454
O=C(O)CNC(CC1=CC=C(O)C=C1)C(=O)O,-3190.19865
CC(=O)C=C(C)NC1CCCCC1NC(C)=CC(C)=O,-3279.94337
OCC(O)C(O)C(O)C=NN(C1=CC=CC=C1)C1=CC=CC=C1,-3910.28799
CC(O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3898.28045
CC1=CC=C(C2(O)CCN(CCCC(=O)C3=CC=C(F)C=C3)CC2)C=C1,-4295.90282
CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C,-4671.46747
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C,-4671.95265
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,-4671.59954
O=C(O)C(SCCSC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,-3989.41432
NC(CC1=CC=C(O)C=C1)C(=O)NCC(=O)NCC(=O)O,-3862.67718
CC1=C(NC(=O)NC2=CC=CC=C2)C(=O)N(C2=CC=CC=C2)N1C,-3788.32473
CCC1(C2=CC=CC=C2)C(=O)NC(=O)N(CC(O)CO)C1=O,-3935.619
CC1=C(O)C=CC(C(=O)CC(C)C)=C1,-2281.20075
CC1CCC(C)C(=NO)C1=NO,-2132.71213
CCC1CCC(=NO)C(=NO)C1,-2132.60836
COC1=CC(O)=C(CC=C(C)C)C2=C1C(=O)CC(C1=CC=C(O)C=C1)O2,-4352.72616
CCOC(=O)C1=CC(Br)=C(O)C=C1,-2335.46942
NC(=O)CC1=CC=C(C2=CC=CC=C2)C=C1,-2376.85683
CCCOC(=O)C1=CC(Cl)=C(O)C=C1,-2530.04832
CCCOC(=O)C1=CC(Br)=C(O)C=C1,-2485.39007
O=S1(=O)OC(C2=CC=C(O)C=C2)(C2=CC=C(O)C=C2)C2=C1C=CC=C2,-4175.19346
C=CCOC1=C(C=C(C=C1)[N+](=O)[O-])N,-2495.01736
COC1=CC=C(N(C)C(N)=O)C=C1,-2230.40559
CCOP(=S)(OCC)OC1=CC2=C(C=C1)C(C)=C(Cl)C(=O)O2,-4034.3644
NC(=O)NN=CCOC1CCCCC1,-2484.29469
CCOC1=CC=C(N(C)C(N)=O)C=C1,-2380.58528
CCCCOC1=C(C=C(C=C1)[N+](=O)[O-])N,-2672.83642
COC1=C(S(N)(=O)=O)C=C(C)C=C1,-2379.86883
CCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-2679.92935
CCCCOC(=O)C1=CC(Br)=C(O)C=C1,-2635.34736
CC1=C(OCC(O)=S)C=CC(Cl)=C1,-2260.50904
CCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-2829.91018
CCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-2785.26727
CCCCCOC(=O)C1=CC(I)=C(O)C=C1,-2786.12816
CC(C)OC1=C(C=C(C=C1)[N+](=O)[O-])N,-2522.99443
C1=CC=C(C=C1)C2=C(C=CC(=C2)O)[N+](=O)[O-],-2664.19074
CC(C(N)=O)S(=O)(=O)C1=CC=CC=C1,-2503.17315
C1=CC=C(C=C1)C2=C(C(=CC=C2)O)[N+](=O)[O-],-2664.22723
CCOC1=CC=C(N(CC)C(N)=O)C=C1,-2530.51419
OC(=S)COC1=C(Cl)C=C(Cl)C=C1,-2363.84208
CCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-2979.79388
CCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-2935.23756
CCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-2936.13706
COC1=CC=CC(OCC(O)CO)=C1OC,-3042.56891
COC1=C(O)C(OC)=C(Cl)C(Cl)=C1Cl,-2762.89069
CN(C)C1=C(C(=O)O)C=C(C(=O)O)C=C1,-2744.77958
CCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-3129.78632
CCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-3085.20389
CCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-3086.04317
COC1=CC(C(=O)O)=C(C(=O)O)C=C1O,-2985.49532
O=S(=O)(C1=CC(O)=CC=C1)C1=C(O)C=CC=C1,-2966.37261
O=S(=O)(C1=CC(O)=CC=C1)C1=CC(O)=CC=C1,-2966.34971
CS(=O)(=O)NS(=O)(=O)C1CCCCC1,-2784.42725
CCCCCCCCOC(=O)C1=CC(Cl)=C(O)C=C1,-3279.81844
CCCCCCCCOC(=O)C1=CC(Br)=C(O)C=C1,-3235.10132
CCCCCCCCOC(=O)C1=CC(I)=C(O)C=C1,-3236.00718
CCN(CC)C(C)C(C)OC(=O)C1=CC=C(N)C=C1,-3130.10225
CCCCOC(=O)C1=CC=C(NC(C)=O)C=C1,-2899.41073
OC(=S)COC1=C(Cl)C=C(Cl)C(Cl)=C1,-2617.01759
CC(=O)OC1C(C2COC(C)(C)O2)OC2OC(C)(C)OC21,-4084.99488
O=C(NC1=CC=CC=C1)C(O)COC1=CC=CC=C1,-3116.75707
CCOC1=C(C(=O)N(O)C2=CC=CC=C2)C=CC=C1,-3115.27474
NCCNC1=CC=C(S(=O)(=O)C2=CC=C(N)C=C2)C=C1,-3274.90003
C1C(CC(=O)C(C1=O)[N+](=O)[O-])C2=CC=CC=C2,-2986.71099
NC1=CC=C(S(=O)(=O)NC(CO)(CO)CO)C=C1,-3470.31754
CNC(=N)NS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1,-2974.95857
CC(C)(NC(=O)C1=CC=CC=C1)C(=O)NCC(=O)O,-3367.53913
O=C(O)C1=C(N=NC2=CC=C(O)C=C2)C=CC=C1Cl,-3242.13315
CCN(CC)CCOC(=O)C1=CC=C(NC(C)=O)C=C1,-3398.52828
CCOC(=O)CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)S1,-4043.16634
CC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)C2=C(C=CC=C2)C=C1,-3443.793
CC1=CC=C(NC(=O)C(O)(O)C(=O)NC2=CC=C(C)C=C2)C=C1,-3885.69532
O=C(O)C(NCCCCCNC(C(=O)O)C1=CC=CC=C1)C1=CC=CC=C1,-4484.49193
C1=CC(=C(C=C1CCO)[N+](=O)[O-])O,-2468.55912
NC1=NC2=C(N=CN2C2C=CC(CO)C2)C(O)=N1,-3047.37922
NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CO1,-3660.0671
NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC=C(O)C=C2)=CS1,-3542.23114
COC1=CC=C(S(=O)(=O)C2=COC(S(N)(=O)=O)=C2)C=C1,-3809.64149
COC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-3691.81052
NS(=O)(=O)C1=CC(S(=O)(=O)C2=CC(O)=CC=C2)=CS1,-3542.16891
O=C(O)C1=CN(C2CC2)C2=C(C=C(F)C(N3CCNCC3)=C2)C1=O,-4240.12519
NC(CCCCNC(=O)OCC1C2=C(C=CC=C2)C2=C1C=CC=C2)C(=O)O,-4457.92216
CN1CCC(=C2C3=C(C=CC=C3)C=CC3=C2C=CC=C3)CC1,-3048.25038
CC(C)CNCC1=CC=C(S(=O)(=O)C2=CSC(S(N)(=O)=O)=C2)C=C1,-4195.9465
O=C(O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,-3179.19332
CC1=CC=C(S(=O)(=O)NCl)C=C1,-2187.1274
COC1=C(Cl)C=C(Cl)C(OC)=C1O,-2509.53619
NC1=NC2=C(C=N1)N=CN2COCCO,-2652.00164
CC1=CC2OC3CC(O)C(C)(C2(CO)CC1)C31CO1,-3319.46964
CC(C)(C)N1C=C(C(=O)O)C(=O)C2=C1C=C(N1CCNCC1)C(F)=C2,-4418.0885
CCOP(=O)(CC1=CC=C(C2=NC3=C(C=CC=C3)S2)C=C1)OCC,-3907.48201
CN1CC2C3=C(C=CC=C3)OC3=C(C=C(Cl)C=C3)C2C1,-3051.69268
C1=CC2=C(C=C1F)NC(=N2)C3=CC=C(O3)[N+](=O)[O-],-3337.43805
O=S(=O)(O)C1=CC2=C(C=CC=C2)C=C1,-2398.87344
C#CC1CN2CCC1CC2C(O)C1=CC=NC2=C1C=C(OC)C=C2,-3714.60113
CCCCCCCCCCSC(=N)N,-2225.48573
CCOC(=O)N1CCN(C)CC1,-2162.17472
CCOC(=O)N1CC(C)NCC1C,-2312.47763
CC1=CC2=C(N)C3=C(C=CC=C3)N=C2C=C1,-2253.68467
CS(=O)(=O)C1=CC=C(C(=N)N)C=C1,-2256.97716
CC1CN(C(=N)N)C(C)CN1C(=N)N,-2342.63695
NC1=C2C=C(F)C=CC2=NC2=C1C=CC=C2,-2555.75129
NC1=C2C=CC(F)=CC2=NC2=C1C=CC=C2,-2555.78518
NC1=C2C=CC=C(F)C2=NC2=C1C=CC=C2,-2555.61197
NC1=C2C(F)=CC=CC2=NC2=C1C=CC=C2,-2555.69855
NC1=C2C(Cl)=CC=CC2=NC2=C1C=CC=C2,-2356.78291
CCCCCCCCCCN1CCCCC1,-2448.63452
NC1=C2C=C(Cl)C=CC2=NC2=C1C=CC=C2,-2357.10245
NC1=C2C=CC(Cl)=CC2=NC2=C1C=CC=C2,-2357.10767
CCN(CC)NC(=O)NC1=C(C)C=CC=C1C,-2734.14611
OC(C1=CC=CC=C1)(C1=CC=CC=C1)C1CCNCC1,-2975.54846
